type,theme,niveau,question,options_json,answer_index,explication,lesson_category_slug,lesson_titre
qcm,Conjugaison,B2,"Complete: vous ___ (remplir, subjonctif present).","[""remplissiez"", ""remplisses"", ""remplisse"", ""remplissions""]",0,Forme correcte: vous remplissiez.,temps-verbaux,Conjugaison des verbes irreguliers essentiels
qcm,Conjugaison,B2,"Complete: il/elle ___ (travailler, subjonctif present).","[""travailliez"", ""travaille"", ""travaille"", ""travaillent""]",1,Forme correcte: il/elle travaille.,temps-verbaux,Conjugaison des verbes irreguliers essentiels
qcm,Conjugaison,B2,"Complete: ils/elles ___ (attendre, subjonctif present).","[""attendiez"", ""attendes"", ""attendent"", ""attende""]",2,Forme correcte: ils/elles attendent.,temps-verbaux,Conjugaison des verbes irreguliers essentiels
qcm,Conjugaison,B2,"Complete: tu ___ (demander, subjonctif present).","[""demandions"", ""demande"", ""demandiez"", ""demandes""]",3,Forme correcte: tu demandes.,temps-verbaux,Conjugaison des verbes irreguliers essentiels
qcm,Conjugaison,B2,"Complete: je ___ (attendre, subjonctif present).","[""attendent"", ""attende"", ""attende"", ""attendes""]",1,Forme correcte: je attende.,temps-verbaux,Conjugaison des verbes irreguliers essentiels
qcm,Conjugaison,B2,"Complete: nous ___ (descendre, subjonctif present).","[""descendent"", ""descende"", ""descendiez"", ""descendions""]",3,Forme correcte: nous descendions.,temps-verbaux,Conjugaison des verbes irreguliers essentiels
qcm,Conjugaison,B2,"Complete: il/elle ___ (etudier, subjonctif present).","[""etudies"", ""etudie"", ""etudiiez"", ""etudient""]",1,Forme correcte: il/elle etudie.,temps-verbaux,Conjugaison des verbes irreguliers essentiels
qcm,Conjugaison,B2,"Complete: je ___ (demander, subjonctif present).","[""demande"", ""demandes"", ""demande"", ""demandent""]",0,Forme correcte: je demande.,temps-verbaux,Conjugaison des verbes irreguliers essentiels
qcm,Conjugaison,B2,"Complete: je ___ (choisir, subjonctif present).","[""choisisse"", ""choisisse"", ""choisissent"", ""choisissiez""]",0,Forme correcte: je choisisse.,temps-verbaux,Conjugaison des verbes irreguliers essentiels
qcm,Conjugaison,B2,"Complete: ils/elles ___ (demander, subjonctif present).","[""demandiez"", ""demande"", ""demandions"", ""demandent""]",3,Forme correcte: ils/elles demandent.,temps-verbaux,Conjugaison des verbes irreguliers essentiels
qcm,Grammaire,B1,Choisis la phrase correcte.,"[""Je lui parle chaque jour."", ""Je le parle chaque jour."", ""Je parle lui chaque jour."", ""Je parle le chaque jour.""]",0,Parler a quelqu'un -> lui.,regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Choisis la forme correcte.,"[""J'en vais."", ""J'y vais."", ""Je vais y le."", ""Je vais en.""]",1,Aller a un lieu -> y.,regles-grammaire,Pronoms y et en
qcm,Grammaire,B1,Choisis la phrase correctement ponctuee et structuree.,"[""Le sujet est complexe; cependant, je vais proposer une solution."", ""Le sujet est complexe cependant je vais proposer une solution mais."", ""Le sujet est complexe, je vais proposer, une solution cependant."", ""Le sujet complexe; je solution propose cependant.""]",0,Structure logique et ponctuation correctes.,regles-grammaire,Connecteurs logiques
qcm,Grammaire,B1,Grammaire: pronom COI correct ?,"[""Je leur ai parle hier."", ""Je les ai parle hier."", ""Je ai leur parle hier."", ""Je parle leur ai hier.""]",0,"Observe accord, pronom, temps et structure.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: subjonctif obligatoire apres 'il faut que' ?,"[""Il faut que tu viennes."", ""Il faut que tu viens."", ""Il faut que tu viendras."", ""Il faut que tu es venu.""]",0,"Observe accord, pronom, temps et structure.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: accord du participe passe avec COD avant ?,"[""Les lettres que j'ai ecrites sont la."", ""Les lettres que j'ai ecrit sont la."", ""Les lettres que j'ai ecrits sont la."", ""Les lettres que j'ecris sont la hier.""]",0,"Observe accord, pronom, temps et structure.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: negation correcte avec personne ?,"[""Je n'ai vu personne."", ""Je n'ai vu rien de personne."", ""Je ai vu personne pas."", ""Je vois ne personne.""]",0,"Observe accord, pronom, temps et structure.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: relatif correct avec 'parler de' ?,"[""Le sujet dont nous parlons est utile."", ""Le sujet que nous parlons est utile."", ""Le sujet qui nous parlons est utile."", ""Le sujet ou nous parlons est utile.""]",0,"Observe accord, pronom, temps et structure.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: concession correcte avec 'bien que' ?,"[""Bien qu'il soit fatigue, il continue."", ""Bien qu'il est fatigue, il continue."", ""Bien qu'il sera fatigue, il continue."", ""Bien qu'il fatigue, il continue.""]",0,"Observe accord, pronom, temps et structure.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Choisis la phrase correcte.,"[""Je lui parle chaque jour."", ""Je le parle chaque jour."", ""Je parle lui chaque jour."", ""Je parle le chaque jour.""]",0,Parler a quelqu'un -> lui. Variante supplementaire d'entrainement.,regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Choisis la forme correcte.,"[""J'en vais."", ""J'y vais."", ""Je vais y le."", ""Je vais en.""]",1,Aller a un lieu -> y. Variante supplementaire d'entrainement.,regles-grammaire,Pronoms y et en
qcm,Grammaire,B1,Choisis la phrase correctement ponctuee et structuree.,"[""Le sujet est complexe; cependant, je vais proposer une solution."", ""Le sujet est complexe cependant je vais proposer une solution mais."", ""Le sujet est complexe, je vais proposer, une solution cependant."", ""Le sujet complexe; je solution propose cependant.""]",0,Structure logique et ponctuation correctes. Variante supplementaire d'entrainement.,regles-grammaire,Connecteurs logiques
qcm,Grammaire,B1,Grammaire: pronom COI correct ?,"[""Je leur ai parle hier."", ""Je les ai parle hier."", ""Je ai leur parle hier."", ""Je parle leur ai hier.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: subjonctif obligatoire apres 'il faut que' ?,"[""Il faut que tu viennes."", ""Il faut que tu viens."", ""Il faut que tu viendras."", ""Il faut que tu es venu.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: accord du participe passe avec COD avant ?,"[""Les lettres que j'ai ecrites sont la."", ""Les lettres que j'ai ecrit sont la."", ""Les lettres que j'ai ecrits sont la."", ""Les lettres que j'ecris sont la hier.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: negation correcte avec personne ?,"[""Je n'ai vu personne."", ""Je n'ai vu rien de personne."", ""Je ai vu personne pas."", ""Je vois ne personne.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: relatif correct avec 'parler de' ?,"[""Le sujet dont nous parlons est utile."", ""Le sujet que nous parlons est utile."", ""Le sujet qui nous parlons est utile."", ""Le sujet ou nous parlons est utile.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: concession correcte avec 'bien que' ?,"[""Bien qu'il soit fatigue, il continue."", ""Bien qu'il est fatigue, il continue."", ""Bien qu'il sera fatigue, il continue."", ""Bien qu'il fatigue, il continue.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Choisis la phrase correcte.,"[""Je lui parle chaque jour."", ""Je le parle chaque jour."", ""Je parle lui chaque jour."", ""Je parle le chaque jour.""]",0,Parler a quelqu'un -> lui. Variante supplementaire d'entrainement.,regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Choisis la forme correcte.,"[""J'en vais."", ""J'y vais."", ""Je vais y le."", ""Je vais en.""]",1,Aller a un lieu -> y. Variante supplementaire d'entrainement.,regles-grammaire,Pronoms y et en
qcm,Grammaire,B1,Choisis la phrase correctement ponctuee et structuree.,"[""Le sujet est complexe; cependant, je vais proposer une solution."", ""Le sujet est complexe cependant je vais proposer une solution mais."", ""Le sujet est complexe, je vais proposer, une solution cependant."", ""Le sujet complexe; je solution propose cependant.""]",0,Structure logique et ponctuation correctes. Variante supplementaire d'entrainement.,regles-grammaire,Connecteurs logiques
qcm,Grammaire,B1,Grammaire: pronom COI correct ?,"[""Je leur ai parle hier."", ""Je les ai parle hier."", ""Je ai leur parle hier."", ""Je parle leur ai hier.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: subjonctif obligatoire apres 'il faut que' ?,"[""Il faut que tu viennes."", ""Il faut que tu viens."", ""Il faut que tu viendras."", ""Il faut que tu es venu.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: accord du participe passe avec COD avant ?,"[""Les lettres que j'ai ecrites sont la."", ""Les lettres que j'ai ecrit sont la."", ""Les lettres que j'ai ecrits sont la."", ""Les lettres que j'ecris sont la hier.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: negation correcte avec personne ?,"[""Je n'ai vu personne."", ""Je n'ai vu rien de personne."", ""Je ai vu personne pas."", ""Je vois ne personne.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: relatif correct avec 'parler de' ?,"[""Le sujet dont nous parlons est utile."", ""Le sujet que nous parlons est utile."", ""Le sujet qui nous parlons est utile."", ""Le sujet ou nous parlons est utile.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: concession correcte avec 'bien que' ?,"[""Bien qu'il soit fatigue, il continue."", ""Bien qu'il est fatigue, il continue."", ""Bien qu'il sera fatigue, il continue."", ""Bien qu'il fatigue, il continue.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Choisis la phrase correcte.,"[""Je lui parle chaque jour."", ""Je le parle chaque jour."", ""Je parle lui chaque jour."", ""Je parle le chaque jour.""]",0,Parler a quelqu'un -> lui. Variante supplementaire d'entrainement.,regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Choisis la forme correcte.,"[""J'en vais."", ""J'y vais."", ""Je vais y le."", ""Je vais en.""]",1,Aller a un lieu -> y. Variante supplementaire d'entrainement.,regles-grammaire,Pronoms y et en
qcm,Grammaire,B1,Choisis la phrase correctement ponctuee et structuree.,"[""Le sujet est complexe; cependant, je vais proposer une solution."", ""Le sujet est complexe cependant je vais proposer une solution mais."", ""Le sujet est complexe, je vais proposer, une solution cependant."", ""Le sujet complexe; je solution propose cependant.""]",0,Structure logique et ponctuation correctes. Variante supplementaire d'entrainement.,regles-grammaire,Connecteurs logiques
qcm,Grammaire,B1,Grammaire: pronom COI correct ?,"[""Je leur ai parle hier."", ""Je les ai parle hier."", ""Je ai leur parle hier."", ""Je parle leur ai hier.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: subjonctif obligatoire apres 'il faut que' ?,"[""Il faut que tu viennes."", ""Il faut que tu viens."", ""Il faut que tu viendras."", ""Il faut que tu es venu.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: accord du participe passe avec COD avant ?,"[""Les lettres que j'ai ecrites sont la."", ""Les lettres que j'ai ecrit sont la."", ""Les lettres que j'ai ecrits sont la."", ""Les lettres que j'ecris sont la hier.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: negation correcte avec personne ?,"[""Je n'ai vu personne."", ""Je n'ai vu rien de personne."", ""Je ai vu personne pas."", ""Je vois ne personne.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: relatif correct avec 'parler de' ?,"[""Le sujet dont nous parlons est utile."", ""Le sujet que nous parlons est utile."", ""Le sujet qui nous parlons est utile."", ""Le sujet ou nous parlons est utile.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: concession correcte avec 'bien que' ?,"[""Bien qu'il soit fatigue, il continue."", ""Bien qu'il est fatigue, il continue."", ""Bien qu'il sera fatigue, il continue."", ""Bien qu'il fatigue, il continue.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Choisis la phrase correcte.,"[""Je lui parle chaque jour."", ""Je le parle chaque jour."", ""Je parle lui chaque jour."", ""Je parle le chaque jour.""]",0,Parler a quelqu'un -> lui. Variante supplementaire d'entrainement.,regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Choisis la forme correcte.,"[""J'en vais."", ""J'y vais."", ""Je vais y le."", ""Je vais en.""]",1,Aller a un lieu -> y. Variante supplementaire d'entrainement.,regles-grammaire,Pronoms y et en
qcm,Grammaire,B1,Choisis la phrase correctement ponctuee et structuree.,"[""Le sujet est complexe; cependant, je vais proposer une solution."", ""Le sujet est complexe cependant je vais proposer une solution mais."", ""Le sujet est complexe, je vais proposer, une solution cependant."", ""Le sujet complexe; je solution propose cependant.""]",0,Structure logique et ponctuation correctes. Variante supplementaire d'entrainement.,regles-grammaire,Connecteurs logiques
qcm,Grammaire,B1,Grammaire: pronom COI correct ?,"[""Je leur ai parle hier."", ""Je les ai parle hier."", ""Je ai leur parle hier."", ""Je parle leur ai hier.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: subjonctif obligatoire apres 'il faut que' ?,"[""Il faut que tu viennes."", ""Il faut que tu viens."", ""Il faut que tu viendras."", ""Il faut que tu es venu.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: accord du participe passe avec COD avant ?,"[""Les lettres que j'ai ecrites sont la."", ""Les lettres que j'ai ecrit sont la."", ""Les lettres que j'ai ecrits sont la."", ""Les lettres que j'ecris sont la hier.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: negation correcte avec personne ?,"[""Je n'ai vu personne."", ""Je n'ai vu rien de personne."", ""Je ai vu personne pas."", ""Je vois ne personne.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: relatif correct avec 'parler de' ?,"[""Le sujet dont nous parlons est utile."", ""Le sujet que nous parlons est utile."", ""Le sujet qui nous parlons est utile."", ""Le sujet ou nous parlons est utile.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Grammaire: concession correcte avec 'bien que' ?,"[""Bien qu'il soit fatigue, il continue."", ""Bien qu'il est fatigue, il continue."", ""Bien qu'il sera fatigue, il continue."", ""Bien qu'il fatigue, il continue.""]",0,"Observe accord, pronom, temps et structure. Variante supplementaire d'entrainement.",regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Choisis la phrase correcte.,"[""Je lui parle chaque jour."", ""Je le parle chaque jour."", ""Je parle lui chaque jour."", ""Je parle le chaque jour.""]",0,Parler a quelqu'un -> lui. Variante supplementaire d'entrainement.,regles-grammaire,Pronoms COD et COI
qcm,Grammaire,B1,Choisis la forme correcte.,"[""J'en vais."", ""J'y vais."", ""Je vais y le."", ""Je vais en.""]",1,Aller a un lieu -> y. Variante supplementaire d'entrainement.,regles-grammaire,Pronoms y et en
